id,background_type,crest_vision_holder,O,C,E,A,N,DT,NFC,SM,status,ch_id,dorm,grade,mana_color,major,vocation,noble_house,race,origin
P-2197,common_noble,false,0.72,0.48,0.66,0.46,0.62,0.40,0.80,0.82,uninstantiated,,백탑 기숙사,3학년,백,순백응급학파,마법사,,,
P-2198,common_noble,false,0.75,0.69,0.30,0.63,0.51,0.20,0.63,0.19,uninstantiated,,황탑 기숙사,2학년,황,관성조율학파,마법사,,,
P-2199,common_noble,false,0.63,0.63,0.24,0.70,0.28,0.10,0.46,0.24,uninstantiated,,기사동,2학년,백,병참·군정과,기사,,,
P-2200,common_noble,false,0.50,0.46,0.43,0.33,0.59,0.33,0.44,0.31,uninstantiated,,신전동군,3학년,녹,Silvaria 신전과,사제,,,
P-2201,common_noble,false,0.55,0.62,0.74,0.82,0.61,0.16,0.44,0.37,uninstantiated,,백탑 기숙사,3학년,백,순백응급학파,마법사,,,
P-2202,common_noble,false,0.99,0.67,0.40,0.40,0.45,0.27,0.53,0.52,uninstantiated,,청탑 기숙사,4학년,청,방벽수호학파,마법사,,,
P-2203,common_noble,false,0.57,0.41,0.13,0.46,0.35,0.31,0.52,0.19,uninstantiated,,녹탑 기숙사,4학년,녹,정령계약학파,마법사,,,
P-2204,nonhuman,false,0.60,0.53,0.61,0.47,0.71,0.51,0.60,0.48,uninstantiated,,백탑 기숙사,2학년,백,순백응급학파,마법사,,비스트킨,
P-2205,common_noble,false,0.73,0.60,0.53,0.77,0.49,0.37,0.55,0.26,uninstantiated,,자탑 기숙사,3학년,자,심상환영학파,마법사,,,
P-2206,common_noble,false,0.44,0.74,0.84,0.49,0.93,0.40,0.38,0.14,uninstantiated,,기사동,3학년,자,지휘참모과,기사,,,
P-2207,common_noble,false,0.66,0.64,0.37,0.47,0.33,0.19,0.44,0.34,uninstantiated,,기사동,1학년,백,대마전투과,기사,,,
P-2208,common_noble,false,0.99,0.78,0.42,0.38,0.60,0.38,0.70,0.14,uninstantiated,,황탑 기숙사,4학년,황,관성조율학파,마법사,,,
P-2209,nonhuman,false,0.61,0.88,0.47,0.47,0.82,0.40,0.47,0.49,uninstantiated,,기사동,2학년,자,대마전투과,기사,,하플링,
P-2210,common_noble,false,0.60,0.54,0.92,0.61,0.52,0.30,0.38,0.36,uninstantiated,,신전동군,4학년,녹,Silvaria 신전과,사제,,,
P-2211,common_noble,false,0.48,0.58,0.19,0.51,0.34,0.36,0.69,0.12,uninstantiated,,청탑 기숙사,3학년,청,방벽수호학파,마법사,,,
P-2212,common_noble,false,0.71,0.62,0.37,0.43,0.50,0.47,0.61,0.40,uninstantiated,,황탑 기숙사,4학년,황,공성진동학파,마법사,,,
P-2213,nonhuman,false,0.61,0.73,0.48,0.57,0.64,0.47,0.61,0.26,uninstantiated,,황탑 기숙사,2학년,황,공성진동학파,마법사,,고블린,
P-2214,common_noble,false,0.77,0.48,0.41,0.54,0.61,0.61,0.64,0.15,uninstantiated,,자탑 기숙사,4학년,자,심상환영학파,마법사,,,
P-2215,common_noble,false,0.51,0.82,0.21,0.54,0.50,0.06,0.62,0.52,uninstantiated,,청탑 기숙사,1학년,청,방벽수호학파,마법사,,,
P-2216,common_noble,false,0.64,0.52,0.11,0.49,0.60,0.30,0.41,0.07,uninstantiated,,기사동,4학년,청,병참·군정과,기사,,,
P-2217,common_noble,false,0.67,0.47,0.16,0.52,0.40,0.27,0.53,0.26,uninstantiated,,청탑 기숙사,1학년,청,결속조형학파,마법사,,,
P-2218,common_noble,false,0.72,0.62,0.45,0.78,0.38,0.14,0.57,0.41,uninstantiated,,신전동군,2학년,청,Calision 신전과,사제,,,
P-2219,common_noble,false,0.83,0.59,0.30,0.53,0.15,0.09,0.72,0.52,uninstantiated,,기사동,4학년,자,검창전술과,기사,,,
P-2220,nonhuman,false,0.70,0.33,0.39,0.56,0.37,0.10,0.53,0.48,uninstantiated,,황탑 기숙사,2학년,황,관성조율학파,마법사,,비스트킨,
P-2221,common_noble,false,0.65,0.93,0.44,0.58,0.65,0.22,0.56,0.19,uninstantiated,,기사동,1학년,황,검창전술과,기사,,,
P-2222,common_noble,false,0.62,0.36,0.54,0.70,0.26,0.15,0.32,0.46,uninstantiated,,기사동,1학년,적,기마·마수운용과,기사,,,
P-2223,common_noble,false,0.69,0.77,0.30,0.43,0.34,0.24,0.63,0.29,uninstantiated,,청탑 기숙사,2학년,청,방벽수호학파,마법사,,,
P-2224,common_noble,false,0.55,0.68,0.86,0.50,0.47,0.24,0.51,0.63,uninstantiated,,청탑 기숙사,1학년,청,결속조형학파,마법사,,,
P-2225,common_noble,false,0.57,0.68,0.44,0.69,0.57,0.06,0.27,0.19,uninstantiated,,자탑 기숙사,3학년,자,심상환영학파,마법사,,,
P-2226,nonhuman,false,0.87,0.32,0.45,0.56,0.73,0.44,0.57,0.68,uninstantiated,,녹탑 기숙사,연구과정,녹,약리전술학파,마법사,,비스트킨,
P-2227,common_noble,false,0.61,0.68,0.41,0.40,0.79,0.41,0.60,0.16,uninstantiated,,적탑 기숙사,4학년,적,폭연연성학파,마법사,,,
P-2228,common_noble,false,0.74,0.72,0.53,0.38,0.35,0.39,0.95,0.42,uninstantiated,,자탑 기숙사,3학년,자,전심학파,마법사,,,
P-2229,nonhuman,false,0.41,0.58,0.66,0.56,0.56,0.68,0.36,0.25,uninstantiated,,기사동,2학년,청,방패호위과,기사,,고블린,
P-2230,common_noble,false,0.91,0.65,0.30,0.22,0.62,0.45,0.56,0.10,uninstantiated,,기사동,4학년,적,기동타격과,기사,,,
P-2231,foreigner,false,0.49,0.38,0.57,0.53,0.26,0.41,0.29,0.35,uninstantiated,,적탑 기숙사,3학년,적,화염포격학파,마법사,,,ARC-인접왕국권
P-2232,common_noble,false,0.58,0.80,0.52,0.58,0.52,0.07,0.59,0.24,uninstantiated,,녹탑 기숙사,3학년,녹,정령계약학파,마법사,,,
P-2233,common_noble,false,0.61,0.69,0.33,0.68,0.36,0.01,0.59,0.29,uninstantiated,,적탑 기숙사,2학년,적,화염포격학파,마법사,,,
P-2234,common_noble,false,0.50,0.65,0.64,0.57,0.52,0.55,0.38,0.29,uninstantiated,,청탑 기숙사,1학년,청,결속조형학파,마법사,,,
P-2235,common_noble,false,0.42,0.63,0.63,0.75,0.13,0.02,0.49,0.61,uninstantiated,,적탑 기숙사,1학년,적,화염포격학파,마법사,,,
P-2236,common_noble,false,0.65,0.48,0.33,0.60,0.52,0.13,0.23,0.23,uninstantiated,,녹탑 기숙사,3학년,녹,약리전술학파,마법사,,,
P-2237,common_noble,false,0.71,0.70,0.57,0.67,0.65,0.25,0.70,0.28,uninstantiated,,기사동,4학년,자,지휘참모과,기사,,,
P-2238,common_noble,false,0.85,0.41,0.49,0.40,0.73,0.44,0.42,0.33,uninstantiated,,백탑 기숙사,연구과정,백,광휘정화학파,마법사,,,
P-2239,common_noble,false,0.60,0.75,0.69,0.55,0.87,0.23,0.50,0.52,uninstantiated,,백탑 기숙사,1학년,백,순백응급학파,마법사,,,
P-2240,common_noble,false,0.46,0.72,0.50,0.72,0.49,0.15,0.31,0.41,uninstantiated,,기사동,4학년,녹,기동타격과,기사,,,
P-2241,common_noble,false,0.74,0.63,0.50,0.63,0.79,0.50,0.47,0.34,uninstantiated,,적탑 기숙사,2학년,적,폭연연성학파,마법사,,,
P-2242,common_noble,false,0.55,0.98,0.62,0.56,0.67,0.12,0.55,0.15,uninstantiated,,황탑 기숙사,4학년,황,관성조율학파,마법사,,,
P-2243,common_noble,false,0.80,0.81,0.45,0.52,0.69,0.06,0.63,0.17,uninstantiated,,청탑 기숙사,1학년,청,방벽수호학파,마법사,,,
P-2244,common_noble,false,0.78,0.71,0.61,0.58,0.27,0.36,0.73,0.32,uninstantiated,,청탑 기숙사,1학년,청,구속연쇄학파,마법사,,,
P-2245,common_noble,false,0.86,0.58,0.50,0.58,0.51,0.36,0.81,0.62,uninstantiated,,신전동군,1학년,적,Lusenia 신전과,사제,,,
P-2246,foreigner,false,0.65,0.59,0.35,0.41,0.26,0.19,0.65,0.45,uninstantiated,,기사동,3학년,청,방패호위과,기사,,,ARC-인접왕국권
P-2247,common_noble,false,0.47,0.90,0.66,0.55,0.75,0.06,0.63,0.23,uninstantiated,,기사동,1학년,녹,병참·군정과,기사,,,
P-2248,common_noble,false,0.58,0.69,0.56,0.77,0.34,0.04,0.75,0.38,uninstantiated,,황탑 기숙사,1학년,황,관성조율학파,마법사,,,
P-2249,nonhuman,false,0.90,0.73,0.40,0.79,0.50,0.12,0.77,0.29,uninstantiated,,적탑 기숙사,4학년,적,폭연연성학파,마법사,,고블린,
P-2250,common_noble,false,0.66,0.44,0.54,0.64,0.65,0.52,0.46,0.29,uninstantiated,,기사동,2학년,적,공성·공병과,기사,,,
P-2251,foreigner,false,0.63,0.61,0.25,0.48,0.46,0.12,0.64,0.35,uninstantiated,,자탑 기숙사,4학년,자,전심학파,마법사,,,ARC-인접왕국권
P-2252,nonhuman,false,0.99,0.60,0.66,0.60,0.51,0.28,0.84,0.48,uninstantiated,,녹탑 기숙사,1학년,녹,약리전술학파,마법사,,고블린,
P-2253,common_noble,false,0.64,0.37,0.85,0.62,0.62,0.52,0.54,0.85,uninstantiated,,청탑 기숙사,3학년,청,결속조형학파,마법사,,,
P-2254,common_noble,false,0.81,0.48,0.20,0.63,0.21,0.01,0.42,0.56,uninstantiated,,청탑 기숙사,4학년,청,결속조형학파,마법사,,,
P-2255,common_noble,false,0.55,0.55,0.12,0.26,0.64,0.56,0.30,0.35,uninstantiated,,녹탑 기숙사,2학년,녹,약리전술학파,마법사,,,
P-2256,common_noble,false,0.48,0.43,0.54,0.65,0.50,0.14,0.37,0.51,uninstantiated,,기사동,4학년,황,기동타격과,기사,,,
P-2257,common_noble,false,0.77,0.75,0.53,0.40,0.54,0.38,0.72,0.33,uninstantiated,,흑탑 기숙사,1학년,흑,침식주술학파,마법사,,,
P-2258,foreigner,false,0.82,0.59,0.48,0.74,0.16,0.17,0.67,0.59,uninstantiated,,기사동,2학년,자,대마전투과,기사,,,SAH-울카자르권
P-2259,common_noble,false,0.42,0.56,0.55,0.69,0.50,0.43,0.57,0.35,uninstantiated,,기사동,4학년,녹,기마·마수운용과,기사,,,
P-2260,common_noble,false,0.88,0.51,0.32,0.59,0.22,0.29,0.82,0.66,uninstantiated,,백탑 기숙사,1학년,백,순백응급학파,마법사,,,
P-2261,common_noble,false,0.71,0.65,0.64,0.37,0.35,0.01,0.75,0.53,uninstantiated,,녹탑 기숙사,연구과정,녹,정령계약학파,마법사,,,
P-2262,common_noble,false,0.42,0.69,0.42,0.64,0.68,0.15,0.58,0.33,uninstantiated,,황탑 기숙사,1학년,황,관성조율학파,마법사,,,
P-2263,nonhuman,false,0.49,0.52,0.35,0.71,0.43,0.24,0.31,0.37,uninstantiated,,적탑 기숙사,2학년,적,화염포격학파,마법사,,비스트킨,
P-2264,nonhuman,false,0.65,0.51,0.47,0.58,0.56,0.29,0.56,0.63,uninstantiated,,신전동군,4학년,녹,Vesperian 신전과,사제,,고블린,
P-2265,common_noble,false,0.62,0.59,0.61,0.44,0.39,0.42,0.45,0.25,uninstantiated,,기사동,2학년,적,중장돌격과,기사,,,
P-2266,common_noble,false,0.44,0.79,0.43,0.38,0.79,0.49,0.22,0.50,uninstantiated,,백탑 기숙사,2학년,백,광휘정화학파,마법사,,,
P-2267,common_noble,false,0.57,0.70,0.25,0.93,0.51,0.16,0.49,0.28,uninstantiated,,적탑 기숙사,1학년,적,화염포격학파,마법사,,,
P-2268,common_noble,false,0.37,0.68,0.54,0.50,0.89,0.37,0.53,0.07,uninstantiated,,황탑 기숙사,3학년,황,군진선도학파,마법사,,,
P-2269,common_noble,false,0.60,0.52,0.37,0.45,0.62,0.09,0.51,0.20,uninstantiated,,신전동군,3학년,자,Enosian 신전과,사제,,,
P-2270,common_noble,false,0.56,0.62,0.36,0.77,0.71,0.15,0.73,0.07,uninstantiated,,황탑 기숙사,1학년,황,관성조율학파,마법사,,,
P-2271,common_noble,false,0.43,0.62,0.50,0.79,0.39,0.24,0.49,0.50,uninstantiated,,신전동군,1학년,청,Enosian 신전과,사제,,,
P-2272,common_noble,false,0.69,0.25,0.23,0.55,0.54,0.20,0.73,0.17,uninstantiated,,백탑 기숙사,2학년,백,순백응급학파,마법사,,,
P-2273,common_noble,false,0.16,0.80,0.43,0.44,0.32,0.35,0.40,0.32,uninstantiated,,신전동군,2학년,적,Valerion 신전과,사제,,,
P-2274,common_noble,false,0.77,0.61,0.56,0.36,0.59,0.54,0.57,0.56,uninstantiated,,기사동,1학년,백,공성·공병과,기사,,,
P-2275,foreigner,false,0.56,0.51,0.52,0.65,0.53,0.31,0.30,0.31,uninstantiated,,청탑 기숙사,4학년,청,방벽수호학파,마법사,,,ARC-인접왕국권
P-2276,common_noble,false,0.50,0.74,0.51,0.63,0.61,0.01,0.64,0.31,uninstantiated,,기사동,4학년,청,방패호위과,기사,,,
P-2277,common_noble,false,0.85,0.83,0.45,0.73,0.06,0.01,0.71,0.31,uninstantiated,,녹탑 기숙사,4학년,녹,약리전술학파,마법사,,,
P-2278,common_noble,false,0.78,0.54,0.92,0.64,0.52,0.63,0.52,0.55,uninstantiated,,신전동군,1학년,녹,Lusenia 신전과,사제,,,
P-2279,common_noble,false,0.59,0.34,0.61,0.55,0.01,0.21,0.67,0.93,uninstantiated,,기사동,3학년,청,중장돌격과,기사,,,
P-2280,common_noble,false,0.83,0.74,0.39,0.65,0.33,0.01,0.84,0.52,uninstantiated,,청탑 기숙사,2학년,청,구속연쇄학파,마법사,,,
P-2281,common_noble,false,0.99,0.64,0.38,0.63,0.41,0.38,0.86,0.39,uninstantiated,,신전동군,1학년,황,Vesperian 신전과,사제,,,
P-2282,common_noble,false,0.66,0.70,0.67,0.80,0.02,0.09,0.62,0.50,uninstantiated,,녹탑 기숙사,1학년,녹,약리전술학파,마법사,,,
P-2283,nonhuman,false,0.56,0.55,0.56,0.54,0.64,0.53,0.45,0.38,uninstantiated,,백탑 기숙사,2학년,백,순백응급학파,마법사,,고블린,
P-2284,common_noble,false,0.79,0.40,0.46,0.53,0.70,0.44,0.49,0.40,uninstantiated,,기사동,1학년,적,중장돌격과,기사,,,
P-2285,common_noble,false,0.96,0.49,0.28,0.63,0.80,0.38,0.69,0.25,uninstantiated,,기사동,3학년,황,검창전술과,기사,,,
P-2286,common_noble,false,0.63,0.77,0.32,0.44,0.71,0.36,0.73,0.32,uninstantiated,,청탑 기숙사,1학년,청,결속조형학파,마법사,,,
P-2287,common_noble,false,0.85,0.75,0.74,0.65,0.48,0.34,0.74,0.40,uninstantiated,,자탑 기숙사,2학년,자,전심학파,마법사,,,
P-2288,common_noble,false,0.53,0.66,0.70,0.54,0.30,0.62,0.79,0.36,uninstantiated,,청탑 기숙사,1학년,청,방벽수호학파,마법사,,,
P-2289,common_noble,false,0.70,0.42,0.70,0.44,0.18,0.51,0.67,0.62,uninstantiated,,녹탑 기숙사,3학년,녹,정령계약학파,마법사,,,
P-2290,common_noble,false,0.95,0.77,0.46,0.80,0.27,0.01,0.75,0.32,uninstantiated,,신전동군,1학년,청,Calision 신전과,사제,,,
P-2291,common_noble,false,0.56,0.57,0.27,0.35,0.83,0.49,0.51,0.30,uninstantiated,,백탑 기숙사,4학년,백,역서명파쇄학파,마법사,,,
P-2292,nonhuman,false,0.67,0.61,0.32,0.62,0.25,0.35,0.80,0.38,uninstantiated,,신전동군,2학년,황,Calision 신전과,사제,,드워프,
P-2293,common_noble,false,0.51,0.44,0.69,0.48,0.59,0.61,0.66,0.19,uninstantiated,,녹탑 기숙사,3학년,녹,약리전술학파,마법사,,,
P-2294,common_noble,false,0.70,0.68,0.32,0.45,0.37,0.19,0.74,0.35,uninstantiated,,기사동,1학년,적,궁노사격과,기사,,,
P-2295,common_noble,false,0.44,0.75,0.37,0.64,0.45,0.36,0.49,0.07,uninstantiated,,기사동,4학년,녹,공성·공병과,기사,,,
P-2296,common_noble,false,0.53,0.57,0.56,0.60,0.51,0.44,0.44,0.51,uninstantiated,,기사동,1학년,자,기동타격과,기사,,,
P-2297,foreigner,false,0.72,0.70,0.79,0.70,0.33,0.60,0.72,0.54,uninstantiated,,기사동,3학년,녹,기마·마수운용과,기사,,,ARC-원거리소국권
P-2298,common_noble,false,0.84,0.72,0.60,0.61,0.35,0.10,0.91,0.76,uninstantiated,,기사동,4학년,백,검창전술과,기사,,,
P-2299,foreigner,false,0.56,0.62,0.52,0.46,0.43,0.25,0.56,0.55,uninstantiated,,백탑 기숙사,1학년,백,순백응급학파,마법사,,,SAH-울카자르권
P-2300,common_noble,false,0.74,0.88,0.21,0.43,0.61,0.19,0.68,0.07,uninstantiated,,기사동,4학년,백,방패호위과,기사,,,
P-2301,common_noble,false,0.76,0.71,0.30,0.51,0.37,0.14,0.63,0.06,uninstantiated,,기사동,2학년,백,병참·군정과,기사,,,
P-2302,common_noble,false,0.88,0.61,0.35,0.61,0.38,0.07,0.62,0.29,uninstantiated,,적탑 기숙사,2학년,적,화염포격학파,마법사,,,
P-2303,common_noble,false,0.88,0.49,0.31,0.51,0.44,0.01,0.58,0.20,uninstantiated,,기사동,2학년,적,기마·마수운용과,기사,,,
P-2304,nonhuman,false,0.63,0.67,0.34,0.75,0.36,0.07,0.59,0.63,uninstantiated,,기사동,4학년,황,중장돌격과,기사,,비스트킨,
P-2305,foreigner,false,0.64,0.46,0.50,0.66,0.45,0.34,0.72,0.43,uninstantiated,,청탑 기숙사,2학년,청,방벽수호학파,마법사,,,ARC-인접왕국권
P-2306,nonhuman,false,0.69,0.70,0.56,0.46,0.34,0.21,0.58,0.58,uninstantiated,,적탑 기숙사,4학년,적,화염포격학파,마법사,,고블린,
P-2307,common_noble,false,0.65,0.62,0.73,0.27,0.36,0.71,0.57,0.45,uninstantiated,,황탑 기숙사,2학년,황,공성진동학파,마법사,,,
P-2308,common_noble,false,0.68,0.79,0.63,0.85,0.62,0.16,0.50,0.42,uninstantiated,,적탑 기숙사,2학년,적,화염포격학파,마법사,,,
P-2309,common_noble,false,0.80,0.84,0.67,0.30,0.35,0.52,0.79,0.47,uninstantiated,,기사동,2학년,적,검창전술과,기사,,,
P-2310,common_noble,false,0.68,0.66,0.48,0.56,0.62,0.34,0.72,0.52,uninstantiated,,신전동군,1학년,백,Enosian 신전과,사제,,,
P-2311,common_noble,false,0.63,0.63,0.69,0.49,0.38,0.45,0.77,0.54,uninstantiated,,적탑 기숙사,1학년,적,화염포격학파,마법사,,,
P-2312,common_noble,false,0.73,0.39,0.38,0.59,0.63,0.39,0.51,0.21,uninstantiated,,적탑 기숙사,1학년,적,폭연연성학파,마법사,,,
P-2313,common_noble,false,0.43,0.79,0.72,0.44,0.45,0.53,0.58,0.67,uninstantiated,,녹탑 기숙사,3학년,녹,정령계약학파,마법사,,,
P-2314,common_noble,false,0.80,0.70,0.61,0.63,0.67,0.29,0.60,0.39,uninstantiated,,청탑 기숙사,4학년,청,방벽수호학파,마법사,,,
P-2315,common_noble,false,0.51,0.59,0.01,0.33,0.66,0.43,0.47,0.05,uninstantiated,,황탑 기숙사,연구과정,황,관성조율학파,마법사,,,
P-2316,common_noble,false,0.58,0.77,0.49,0.46,0.65,0.37,0.56,0.01,uninstantiated,,황탑 기숙사,2학년,황,공성진동학파,마법사,,,
P-2317,nonhuman,false,0.95,0.53,0.44,0.78,0.17,0.08,0.72,0.61,uninstantiated,,신전동군,1학년,청,Silvaria 신전과,사제,,비스트킨,
P-2318,common_noble,false,0.75,0.50,0.93,0.93,0.29,0.25,0.64,0.71,uninstantiated,,황탑 기숙사,4학년,황,전자유도학파,마법사,,,
P-2319,common_noble,false,0.79,0.50,0.55,0.53,0.59,0.69,0.61,0.45,uninstantiated,,녹탑 기숙사,4학년,녹,약리전술학파,마법사,,,
P-2320,common_noble,false,0.68,0.48,0.64,0.63,0.43,0.27,0.49,0.44,uninstantiated,,자탑 기숙사,3학년,자,전심학파,마법사,,,
P-2321,common_noble,false,0.54,0.43,0.24,0.73,0.60,0.32,0.38,0.20,uninstantiated,,청탑 기숙사,3학년,청,구속연쇄학파,마법사,,,
P-2322,common_noble,false,0.75,0.70,0.48,0.72,0.20,0.31,0.89,0.42,uninstantiated,,청탑 기숙사,2학년,청,방벽수호학파,마법사,,,
P-2323,nonhuman,false,0.77,0.95,0.64,0.71,0.22,0.25,0.99,0.58,uninstantiated,,청탑 기숙사,1학년,청,공간쇄정학파,마법사,,드워프,
P-2324,common_noble,false,0.85,0.68,0.59,0.81,0.46,0.16,0.52,0.59,uninstantiated,,청탑 기숙사,3학년,청,결속조형학파,마법사,,,
P-2325,common_noble,false,0.53,0.85,0.77,0.53,0.48,0.01,0.41,0.44,uninstantiated,,황탑 기숙사,1학년,황,전자유도학파,마법사,,,
P-2326,common_noble,false,0.65,0.68,0.80,0.95,0.12,0.15,0.53,0.77,uninstantiated,,청탑 기숙사,3학년,청,방벽수호학파,마법사,,,
P-2327,common_noble,false,0.94,0.60,0.73,0.51,0.37,0.01,0.69,0.55,uninstantiated,,황탑 기숙사,2학년,황,관성조율학파,마법사,,,
P-2328,common_noble,false,0.52,0.54,0.33,0.40,0.60,0.60,0.53,0.20,uninstantiated,,녹탑 기숙사,2학년,녹,약리전술학파,마법사,,,
P-2329,nonhuman,false,0.99,0.74,0.48,0.54,0.99,0.37,0.74,0.35,uninstantiated,,신전동군,4학년,자,Calision 신전과,사제,,엘프,
P-2330,common_noble,false,0.73,0.42,0.41,0.45,0.49,0.52,0.53,0.19,uninstantiated,,신전동군,3학년,적,Valerion 신전과,사제,,,
P-2331,common_noble,false,0.67,0.66,0.32,0.48,0.56,0.15,0.61,0.33,uninstantiated,,기사동,2학년,녹,검창전술과,기사,,,
P-2332,common_noble,false,0.59,0.49,0.80,0.44,0.42,0.18,0.40,0.31,uninstantiated,,신전동군,3학년,백,Lusenia 신전과,사제,,,
P-2333,common_noble,false,0.60,0.21,0.53,0.62,0.24,0.38,0.40,0.36,uninstantiated,,녹탑 기숙사,2학년,녹,정령계약학파,마법사,,,
P-2334,common_noble,false,0.63,0.88,0.19,0.53,0.68,0.20,0.56,0.01,uninstantiated,,녹탑 기숙사,2학년,녹,정령계약학파,마법사,,,
P-2335,common_noble,false,0.75,0.73,0.21,0.24,0.74,0.31,0.35,0.17,uninstantiated,,신전동군,2학년,적,Vesperian 신전과,사제,,,
P-2336,common_noble,false,0.60,0.56,0.75,0.45,0.54,0.42,0.35,0.71,uninstantiated,,자탑 기숙사,연구과정,자,전심학파,마법사,,,
P-2337,common_noble,false,0.65,0.99,0.53,0.39,0.59,0.69,0.49,0.32,uninstantiated,,자탑 기숙사,4학년,자,전심학파,마법사,,,
P-2338,common_noble,false,0.75,0.61,0.27,0.46,0.34,0.38,0.69,0.43,uninstantiated,,신전동군,1학년,청,Lusenia 신전과,사제,,,
P-2339,common_noble,false,0.54,0.78,0.47,0.82,0.59,0.30,0.57,0.69,uninstantiated,,청탑 기숙사,4학년,청,방벽수호학파,마법사,,,
P-2340,common_noble,false,0.36,0.62,0.41,0.80,0.53,0.31,0.48,0.39,uninstantiated,,녹탑 기숙사,2학년,녹,약리전술학파,마법사,,,
P-2341,nonhuman,false,0.75,0.60,0.60,0.73,0.38,0.43,0.38,0.39,uninstantiated,,황탑 기숙사,2학년,황,관성조율학파,마법사,,비스트킨,
P-2342,common_noble,false,0.52,0.53,0.51,0.84,0.38,0.15,0.29,0.36,uninstantiated,,녹탑 기숙사,2학년,녹,균사전장학파,마법사,,,
P-2343,common_noble,false,0.48,0.81,0.71,0.51,0.28,0.01,0.65,0.48,uninstantiated,,기사동,1학년,자,대마전투과,기사,,,
P-2344,common_noble,false,0.32,0.36,0.65,0.52,0.59,0.41,0.01,0.32,uninstantiated,,녹탑 기숙사,2학년,녹,약리전술학파,마법사,,,
